"row_type","submission_id","study_id","bot_type","idea","questionnaire_completed","ac1","ac2","ai1","cse1","cse2","cse3","ee1","ee2","ee3","ee4","hm1","hm2","hm3","io1","io2","io3","io4","io5","mc1","pe1","pe2","pe3","pta1","pta2","pta3","pta4","pta5","ptt1","ptt2","ptt3","ptt4","ptt5","ptt6","tlx1","tlx2","honesty_question_answer","refined_idea","refined_idea_created_at","eval_count","eval_originality_avg","eval_usefulness_avg","eval_purchase_avg","total_study_time_seconds","ptt2_rev","Creative_Self_Efficacy","Perceived_Technology_Agency","NASA_TLX","Performance_Expectancy","Effort_Expectancy","Hedonic_Motivation","Propensity_to_Trust_Technology","Perceived_Ownership","originality_rater_1","originality_rater_2","originality_rater_3","originality_rater_4","originality_rater_5","originality_rater_6","originality_rater_7","originality_rater_8","originality_rater_9","originality_rater_10","originality_rater_11","originality_rater_12","originality_rater_13","usefulness_rater_1","usefulness_rater_2","usefulness_rater_3","usefulness_rater_4","usefulness_rater_5","usefulness_rater_6","usefulness_rater_7","usefulness_rater_8","usefulness_rater_9","usefulness_rater_10","usefulness_rater_11","usefulness_rater_12","usefulness_rater_13","purchase_intent_rater_1","purchase_intent_rater_2","purchase_intent_rater_3","purchase_intent_rater_4","purchase_intent_rater_5","purchase_intent_rater_6","purchase_intent_rater_7","purchase_intent_rater_8","purchase_intent_rater_9","purchase_intent_rater_10","purchase_intent_rater_11","purchase_intent_rater_12","purchase_intent_rater_13","originality_mean","usefulness_mean","purchase_intent_mean","rater_count","Submission.id","Time.taken","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status","refined_div_allideas","refined_div_condition","idea_div_allideas","idea_div_condition","refined_div_to_initial_centroid","Idea_Quality","refined_div_allideas_logit","refined_div_condition_logit","idea_div_allideas_logit","idea_div_condition_logit"
"submission",755,"STUDY_831","suggestion","The 'Chapter Summary Flip Jotter' designed to make jotting easier and simpler","Yes",2,5,4,5,6,7,7,7,7,7,5,6,5,7,7,7,5,7,9,7,7,7,2,2,2,3,2,4,1,4,4,4,3,50,75,"no","The 'Chapter Summary Flip Jotter' designed to make jotting easier and simpler. It will be a flip-top notebook designed to help students quickly summarise textbook chapters using simple key points and quotes. It will be cheap to produce and easy to carry for students. This should be an appealing product for students","2025-11-19T16:09:25.028201",0,NA,NA,NA,447,7,6,2.2,62.5,7,7,5.33333333333333,4.33333333333333,6.6,1,3,3,3,1,1,4,2,3,3,6,NA,NA,4,3,1,4,1,1,6,5,4,4,6,NA,NA,1,2,1,2,1,1,4,2,1,4,4,NA,NA,2.72727272727273,3.54545454545455,2.09090909090909,11,"691de970087ed8354941de8c",759,"30","Male","Black","Nigeria","United Kingdom","Nigeria","English","Yes","Full-Time",0.35615857885042,0.3674763068212,0.454317866339502,0.478682788548381,0.413283563193524,3.13636363636364,-0.592076377451866,-0.543058834131605,-0.18323953425791,-0.0853205664491879
"submission",756,"STUDY_523","suggestion"," a backpack that converts to a knee desk to support a laptop ","Yes",2,5,1,6,5,3,6,5,6,5,6,6,6,5,4,6,4,6,39,6,6,6,3,4,3,3,2,3,3,2,3,3,2,35,40,"no","a backpack that converts to a knee desk to support a laptop including an optional folding out pod for privacy","2025-11-19T16:09:06.984734",0,NA,NA,NA,346,5,4.66666666666667,3,37.5,6,5.5,6,3,5,4,6,5,7,5,4,6,6,6,6,NA,NA,NA,3,4,5,7,5,6,5,6,7,5,NA,NA,NA,3,1,4,5,2,4,5,2,5,4,NA,NA,NA,5.5,5.3,3.5,10,"691dea6fc188b31c87aa20fe",512,"56","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.39198062983264,0.365938421452936,0.379935846952423,0.365380716006197,0.337792603441888,5.4,-0.438994315409258,-0.549681004916709,-0.489820530684919,-0.552085398796233
"submission",757,"STUDY_626","improvement","A diary and calendar","Yes",2,5,5,1,1,3,7,7,7,7,4,4,4,1,1,1,7,5,76,7,7,7,4,4,4,3,4,4,2,4,4,4,4,50,35,"no","A smart, AI-powered diary and interactive calendar app tailored for UK university students, integrating coursework deadlines, mental health check-ins, society events, and personalized study reminders, with social features for collaborative planning and wellbeing support.","2025-11-19T16:08:57.616897",0,NA,NA,NA,114,6,1.66666666666667,3.8,42.5,7,7,4,4.33333333333333,3,2,4,1,5,5,3,6,3,5,NA,NA,NA,NA,3,4,1,5,6,5,6,4,5,NA,NA,NA,NA,1,3,1,4,4,3,5,4,3,NA,NA,NA,NA,3.77777777777778,4.33333333333333,3.11111111111111,9,"691deac2dafd3021224296ea",194,"35","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.337579459277936,0.260405862042235,0.532081687127242,0.530119350220555,0.451332201132867,4.05555555555556,-0.674099694634718,-1.0438601517546,0.128503289246942,0.12062344447304
"submission",758,"STUDY_180","improvement","Sneaker shoes","Yes",2,5,2,5,5,5,5,5,6,6,6,6,6,6,6,5,5,6,78,5,6,5,3,4,3,3,4,3,3,2,3,3,3,65,50,"no","Smart Sneakers: Eco-friendly, self-cleaning sneakers embedded with fitness trackers and NFC for campus access, enabling students to monitor health, unlock university buildings, and reduce their carbon footprint—all while expressing personal style through customizable digital designs.","2025-11-19T16:11:03.824627",0,NA,NA,NA,248,5,5,3.4,57.5,5.33333333333333,5.5,6,3.16666666666667,5.6,6,5,6,7,7,6,6,4,NA,NA,NA,NA,NA,2,3,2,3,5,3,3,3,NA,NA,NA,NA,NA,1,1,1,3,5,2,1,1,NA,NA,NA,NA,NA,5.875,3,1.875,8,"691deb4b3b584da236ea22c7",427,"21","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Unemployed (and job seeking)",0.422287020633921,0.387089149544511,0.700628353681818,0.702172327742785,0.53133046970859,4.4375,-0.313391943321325,-0.459564466721913,0.850291814690191,0.857663816794941
"submission",759,"STUDY_111","improvement","A big umbrella with sides that can be put over a washing line.","Yes",2,5,4,7,7,7,7,7,7,7,5,5,5,7,7,7,6,7,24,5,6,6,2,2,2,3,2,4,1,3,4,3,3,70,65,"no","A modular, weatherproof canopy system with adjustable side panels and built-in wind anchors, designed to easily cover washing lines on student accommodation balconies or gardens, protecting laundry from rain and pollution while allowing airflow for faster drying.","2025-11-19T16:11:20.596064",0,NA,NA,NA,414,7,7,2.2,67.5,5.66666666666667,7,5,4,6.8,6,7,7,5,5,6,4,2,4,NA,NA,NA,NA,5,6,6,5,3,6,5,2,5,NA,NA,NA,NA,2,4,5,4,1,4,2,1,2,NA,NA,NA,NA,5.11111111111111,4.77777777777778,2.77777777777778,9,"691deba90c041e993aaf743c",510,"54","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.475606021985477,0.487107927268781,0.586558722986934,0.579817460986801,0.499430908049196,4.94444444444444,-0.0976534416443091,-0.0515797233997,0.349757297626259,0.322024098011391
"submission",760,"STUDY_576","improvement","An 'All Day' tote bag that takes a student from study to work to fun","Yes",2,5,4,5,5,4,7,7,7,7,6,5,5,6,6,6,4,5,45,6,6,6,4,4,5,3,4,5,2,3,4,4,3,50,50,"no","A modular 'All Day, Every Way' tote bag for students, featuring customizable compartments, a built-in wireless charger, convertible straps for backpack or shoulder wear, and a detachable clutch—seamlessly adapting to study, work, and social activities.","2025-11-19T16:12:42.153254",0,NA,NA,NA,278,6,4.66666666666667,4,50,6,7,5.33333333333333,4.16666666666667,5.4,7,3,3,6,6,3,2,3,6,5,2,NA,NA,6,2,5,7,6,4,5,4,5,5,3,NA,NA,1,1,3,5,4,2,2,3,4,2,1,NA,NA,4.18181818181818,4.72727272727273,2.54545454545455,11,"691debb18daa43dceeaf73a7",463,"52","Female","White","United Kingdom","United Kingdom","United Kingdom","English","Yes","Full-Time",0.26169765132326,0.257074206519942,0.386047774079064,0.386750444645875,0.299955355852609,4.45454545454546,-1.03716359245127,-1.06123138100414,-0.463955988323058,-0.46099231892276
"submission",761,"STUDY_274","control","a portable device or strips that can test if your drink has been spiked","Yes",2,5,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,70,70,"no","a portable device or strips that can test if your drink has been spiked. something similar to those dip strips doctors use to test your urine only stick it in drinks testing it for date rape drugs","2025-11-19T16:17:04.812038",0,NA,NA,NA,186,6,4.33333333333333,NA,70,NA,NA,NA,4.33333333333333,7,6,6,5,2,3,5,3,2,7,NA,NA,NA,NA,5,7,6,5,6,5,5,5,7,NA,NA,NA,NA,3,4,4,4,3,1,1,4,5,NA,NA,NA,NA,4.33333333333333,5.66666666666667,3.22222222222222,9,"691deb4b601091e65ff22373",477,"46","Female","White","Netherlands","United Kingdom","Netherlands","English","No","Part-Time",0.600272130989662,0.571142423314942,0.574313482289271,0.588702167454558,0.555181487310395,5,0.406599115936047,0.286513731697778,0.299472182171041,0.358602792334619
"submission",762,"STUDY_503","control","A planner that has set pages to plan different sorts of activities. There is a general planner included where you can separate your day into general activities (classes, social activities, errands, self-care). There are also pages throughout that help students organise, such as essay planning pages, note-taking pages, events organisation pages, contacts pages, financial planning pages for each week/month etc. It is more than just a planner, it is somewhere students can store everything they need to know and remember. It also has tips in the back for how to manage studying, social life, finances and mental well-being whilst at university. ","Yes",2,5,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,4,6,5,4,6,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,1,1,65,65,"no","A planner that has set pages to plan different sorts of activities. There is a general planner included where you can separate your day into general activities (classes, social activities, errands, self-care). There are also pages throughout that help students organise, such as essay planning pages, note-taking pages, events organisation pages, contacts pages, financial planning pages for each week/month etc. It is more than just a planner, it is somewhere students can store everything they need to know and remember. It also has tips in the back for how to manage studying, social life, finances and mental well-being whilst at university. The planners have a sort of vintage notebook look, brown faded leather, and are very thick but will still comfortably fit in most bags.","2025-11-19T16:17:16.207512",0,NA,NA,NA,151,3,4.66666666666667,NA,65,NA,NA,NA,1.33333333333333,5,3,3,3,1,6,3,2,1,2,NA,NA,NA,NA,5,5,6,1,6,3,5,5,2,NA,NA,NA,NA,3,3,4,1,5,2,2,5,1,NA,NA,NA,NA,2.66666666666667,4.22222222222222,2.88888888888889,9,"691dec39c0698a6b5c203ad3",425,"24","Female","White","United Kingdom","United Kingdom","United Kingdom","English","DATA_EXPIRED","DATA_EXPIRED",0.382697226744914,0.413361612697625,0.440558368106133,0.418354311955227,0.401177543038973,3.44444444444444,-0.478115476091837,-0.350085809332986,-0.23889625959254,-0.329532769178792
"submission",764,"STUDY_781","generation","A daily planner and organizer","Yes",2,5,2,2,5,5,5,6,6,5,2,2,4,2,3,5,7,6,98,5,5,5,4,4,4,4,4,1,5,1,1,1,1,5,10,"no","A “Secret Mission” Planner—each day’s page features a tear-off mission card with a quirky challenge (e.g., “Make a stranger smile,” “Study in a new location”). The planner gamifies productivity and wellbeing, blending organization with social interaction and adventure. Collect mission cards to unlock discounts on future planners, not just future planners but at university stores, the Student Union and even additional time with the technical staff.","2025-11-19T16:18:37.576004",0,NA,NA,NA,187,3,4,4,7.5,5,5.5,2.66666666666667,1.33333333333333,4.6,5,4,4,5,5,7,6,3,NA,NA,NA,NA,NA,2,4,3,3,3,6,6,2,NA,NA,NA,NA,NA,1,3,2,2,1,3,4,2,NA,NA,NA,NA,NA,4.875,3.625,2.25,8,"691ded23ec9304e1f7ed78a0",312,"46","Male","White","Canada","United Kingdom","United Kingdom","English","No","Full-Time",0.369229044514208,0.339046229112763,0.465719800717594,0.44763446768434,0.434926012126243,4.25,-0.535525641777632,-0.667547432115303,-0.137336251834316,-0.210233044322588
"submission",765,"STUDY_332","control","It would be a small boxed gift pack with essentials that are forgotten or overlooked. A packet of paracetamol, a cosy blanket to feel comfortable when the bugs are hitting, a pack of plasters, an emergency £5, a packet of biscuits, a couple of boil in the cup noodles, a couple of pens, and a couple of stamps in case you need to write to someone back home. It would be an “oh sh*t kit”, sold at not much more than the average cost price of purchasing these things separately, possibly around the £20-£25 mark. It would be a useful gift for anyone going to university, or something to keep in from the beginning of the year.","Yes",2,5,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,1,2,70,75,"no","It would be a small boxed gift pack with essentials that are forgotten or overlooked. A packet of paracetamol, a cosy blanket to feel comfortable when the bugs are hitting, a pack of plasters, an emergency £5, a packet of biscuits, a couple of boil in the cup noodles, a couple of pens, and a couple of stamps in case you need to write to someone back home. It would be an “oh sh*t kit”, sold at not much more than the average cost price of purchasing these things separately, possibly around the £20-£25 mark. It would be a useful gift for anyone going to university, or something to keep in from the beginning of the year.","2025-11-19T16:17:48.337202",0,NA,NA,NA,75,4,3,NA,72.5,NA,NA,NA,1.83333333333333,5.4,5,5,4,1,4,4,6,5,4,3,NA,NA,NA,5,7,5,3,5,4,7,4,5,4,NA,NA,NA,1,1,2,1,2,1,2,4,3,1,NA,NA,NA,4.1,4.9,1.8,10,"691dec40c9a7eb6b1af04fc4",437,"39","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Part-Time",0.40005875231118,0.366394250526427,0.429684556280335,0.370430755145857,0.359389268837001,4.5,-0.405220312802978,-0.547716973872286,-0.283138268355205,-0.530369315626895
"submission",768,"STUDY_849","generation","a desk organiser with hidden compartments for pens, reminder notes, other useful items and snacks","Yes",2,5,4,1,2,1,7,7,7,7,5,5,5,5,5,5,2,5,51,7,7,7,3,3,3,3,3,4,2,3,4,4,3,100,100,"no","A “study survival kit” lamp—an angled desk lamp whose weighted base doubles as a modular organiser. Its light can change colours for different moods (study, relax, energise), and twisting the base reveals secret snack compartments and pop-out mini whiteboards for jotting notes. The lamp element fuses a calming presence with organisational utility.","2025-11-19T16:18:37.797956",0,NA,NA,NA,105,6,1.33333333333333,3,100,7,7,5,4,4.4,1,5,6,6,5,5,6,5,5,5,NA,NA,NA,4,3,3,4,4,4,4,4,3,4,NA,NA,NA,1,2,2,2,2,3,3,3,2,4,NA,NA,NA,4.9,3.7,2.4,10,"691decb1cfb5678e0a4fce6c",401,"50","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.278130424201412,0.258101768107076,0.373533173979535,0.381260740382559,0.327758600217501,4.3,-0.953754324159702,-1.05585812280373,-0.517089001798984,-0.484200456518162
"submission",770,"STUDY_809","generation","shared pantry food storage container. locakable, resizable, portable for use anywhere ","Yes",2,5,5,4,6,3,7,7,7,7,6,6,6,6,5,5,1,6,70,7,6,6,2,3,4,2,4,4,1,5,4,4,4,75,80,"no","Design a “Personal Fridge Locker” system—stackable, ventilated mini-lockers with built-in combination locks, each sized for a student’s weekly food stash. The lockers are color-coded, feature writable surfaces for names or notes, and include a basic temperature sensor strip. This directly addresses food theft and confusion in shared fridges, making food storage secure and personal. Add a couple of secvtions for fresh veg etc and cheeses cooke meats etc. Id also maybe add a beer section but it might be too big adding extra expense","2025-11-19T16:25:42.804347",0,NA,NA,NA,359,7,4.33333333333333,3,77.5,6.33333333333333,7,6,4.66666666666667,4.6,5,5,6,4,4,6,5,7,5,7,NA,NA,NA,6,5,3,3,3,6,4,7,7,7,NA,NA,NA,3,1,1,2,3,3,3,5,1,5,NA,NA,NA,5.4,5.1,2.7,10,"691dedc8d3ddc3ba6706b837",682,"65","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.348916603478173,0.346018930294906,0.518006057942771,0.520975263772755,0.406018692589391,5.25,-0.623804804128026,-0.636584920237142,0.0720553914356924,0.0839503247924582
"submission",774,"STUDY_461","generation","Device to tell how much of a hangover your chosen drink will result in morning","Yes",2,5,5,5,4,4,7,7,6,6,5,5,5,4,5,6,4,7,39,6,6,5,3,2,3,3,2,3,3,2,3,3,2,50,70,"no","Hangover Prediction Coasters: Create a set of drink coasters with LED displays that change colour or reveal quirky messages based on the drink type and volume placed on them, using embedded sensors. The sensors then display a message or colour as a warning of the effect the drink will have as a potential hangover. It will also recommend the amount of time taken to burn the alochol off and the amount of water and how much to drink per hour to remain at a safe level of alcohol consumption. This will gamify responsible drinking by surprising users with funny “future self” predictions and self-care reminders, blending entertainment, peer influence, and science.","2025-11-19T16:35:44.223969",0,NA,NA,NA,230,5,4.33333333333333,2.6,60,5.66666666666667,6.5,5,3,5.2,6,6,6,6,2,6,7,4,5,6,NA,NA,NA,6,3,2,6,3,6,6,2,5,3,NA,NA,NA,4,1,1,2,1,3,4,1,1,4,NA,NA,NA,5.4,4.2,2.2,10,"691df068c9a7eb6b1af0504d",518,"35","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.469153568283291,0.42837983661487,0.598471189464288,0.60807929660922,0.537487075430788,4.8,-0.123542621052803,-0.288464450034333,0.399099097873098,0.439245763457373
"submission",773,"STUDY_851","generation","A welcome pack to help students into their new life","Yes",2,5,3,7,5,4,7,7,7,7,7,7,7,3,5,2,7,3,75,7,7,4,5,5,5,5,5,4,1,1,1,1,1,75,75,"no","Design a “Survival Swap Kit” tailored to common student struggles—each kit contains practical but quirky essentials (like a portable phone charger disguised as a novelty item, or a reusable mug with a secret compartment) that students must trade to complete a set. Each item unlocks a tip for thriving at university, encouraging interaction while addressing real needs like staying powered up or caffeinated. Targeting first-year students, this makes socializing purposeful and gives tangible value, enhancing retention and word-of-mouth marketing.","2025-11-19T16:33:18.499546",0,NA,NA,NA,150,7,5.33333333333333,5,75,6,7,7,2.5,4,7,2,7,5,3,5,6,5,6,2,NA,NA,NA,3,3,1,3,2,5,6,3,2,1,NA,NA,NA,1,2,1,1,1,2,4,2,1,1,NA,NA,NA,4.8,2.9,1.6,10,"691df07a0f83848f08039967",347,"42","Female","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.272673887391893,0.251472668809304,0.472805272390859,0.470748982607558,0.392943875577397,3.85,-0.981098420544392,-1.09077340690181,-0.108886364948287,-0.117137826022881
"submission",777,"STUDY_364","generation","desk lamp which changes colours through out the day advising you when to study ","Yes",2,5,3,6,5,3,7,6,6,6,6,5,6,5,5,6,6,6,40,6,6,6,3,2,3,3,2,4,2,3,4,4,4,75,75,"no","A “Study Mood Cube”—a glowing, tactile cube that changes both color and temperature throughout the day. When it’s time to study, it emits a cool hue and becomes slightly cooler to the touch; when it’s break time, it shifts to warm, energizing colors and heats up, blending sensory cues for focus and relaxation.","2025-11-19T16:38:14.173139",0,NA,NA,NA,164,6,4.66666666666667,2.6,75,6,6.25,5.66666666666667,4.16666666666667,5.6,3,5,5,5,6,6,6,6,6,5,7,NA,NA,1,5,4,4,6,5,3,3,4,5,7,NA,NA,1,1,2,2,4,4,2,2,3,3,5,NA,NA,5.45454545454545,4.27272727272727,2.63636363636364,11,"691df1599b328b0d78d7d1c1",437,"34","Male","White","United Kingdom","United Kingdom","United Kingdom","English","No","Full-Time",0.39527785007321,0.348228587169754,0.458386172595719,0.467946559354591,0.475801535869516,4.86363636363636,-0.42518016069544,-0.626834782815852,-0.166841251478927,-0.128389836653368
"submission",776,"STUDY_588","feedback","study mini console
","Yes",2,5,4,3,5,6,7,6,6,6,5,5,6,5,3,6,4,7,34,5,6,6,3,2,4,2,2,3,1,4,4,4,2,80,60,"no","Multiple versions of study mini consoles with special functions, including a reward structure where students earn points and cosmetics for in-game characters by logging study time and completing milestones, as well as displays or themes depending on the collaboration that make the consoles more attractive and enticing, designed to help UK university students—especially STEM and undergraduate students—engage with and start their uni work, intended for use at home and on the go.","2025-11-19T16:52:35.791638",0,NA,NA,NA,1043,7,4.66666666666667,2.6,70,5.66666666666667,6.25,5.33333333333333,4,5,5,3,6,6,5,6,3,4,7,5,NA,NA,NA,6,2,5,6,3,5,1,3,5,4,NA,NA,NA,5,1,4,3,1,1,1,3,3,1,NA,NA,NA,5,4,2.3,10,"691df175749f4844966aaefe",1264,"19","Male","Asian","United Kingdom","United Kingdom","United Kingdom","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)",0.329302183448222,0.312340999752374,0.621390744669664,0.635490013385825,0.446637028910449,4.5,-0.711342867688739,-0.789197536987677,0.495455417854384,0.555842426736418
